w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_right_T
12.8,5.8,5.8,5.6,21.2,40.0,0.0,0.51,14.0,34.0,0.07,0.03,2.0,28.0,0.175,0.09,0.1,0.3,1.0,2.4,4.7,4.8,30.0,23.0,1.4,1.3,1.2,2.1,0.34,2.3,0.143914112684857
18.8,3.4,4.6,6.8,16.4,35.2,0.0,0.51,14.0,33.0,0.14,0.03,2.0,22.0,0.14,0.08,0.1,0.24,1.9,1.8,5.0,3.8,5.0,0.0,3.8,2.0,0.7,4.8,0.85,1.0,0.153901508883482
11.6,9.4,3.4,26.0,8.0,43.6,0.0,0.51,14.0,7.0,0.07,0.01,2.0,18.0,0.07,0.07,0.1,0.22,0.8,0.7,1.9,5.0,15.0,20.0,1.4,2.2,0.6,3.6,0.56,1.7,0.0910611039209376
23.6,11.8,4.6,6.8,4.4,46.0,0.0,0.5,14.0,29.0,0.14,0.1,2.0,29.0,0.105,0.05,0.1,0.23,0.2,2.6,2.2,4.9,10.0,21.0,0.5,3.8,0.4,2.0,0.1,1.5,0.039427152502826
39.2,9.4,13.0,8.0,16.4,10.0,0.0,0.5,14.0,21.0,0.105,0.01,2.0,34.0,0.175,0.02,0.1,0.4,1.7,1.1,4.5,4.6,19.0,21.0,1.1,4.8,3.7,1.1,0.83,1.3,0.028596220408305
22.4,3.4,1.0,6.8,16.4,40.0,0.0,0.5,14.0,29.0,0.14,0.03,2.0,26.0,0.07,0.01,0.1,0.11,1.0,2.5,4.9,2.8,2.0,21.0,1.1,3.3,2.4,0.7,0.67,1.1,0.134352279619625
34.4,2.2,9.4,8.0,21.2,49.6,0.0,0.5,14.0,34.0,0.07,0.03,2.0,31.0,0.175,0.1,0.1,0.39,2.4,3.8,4.7,4.8,1.0,9.0,3.1,4.4,2.1,0.9,0.92,4.4,0.122487552055188
18.8,4.6,3.4,18.8,20.0,32.8,0.0,0.5,14.0,12.0,0.175,0.1,2.0,15.0,0.105,0.03,0.1,0.31,1.7,1.2,4.9,4.0,9.0,0.0,1.0,4.8,4.4,1.7,0.26,1.7,0.116211163739737
12.8,8.2,5.8,18.8,6.8,40.0,0.0,0.51,14.0,33.0,0.105,0.06,2.0,13.0,0.105,0.1,0.1,0.43,0.8,0.6,3.1,2.8,8.0,25.0,3.4,1.6,4.8,1.2,0.56,2.3,0.101802503130918
42.8,13.0,8.2,10.4,5.6,20.8,0.0,0.51,14.0,22.0,0.105,0.03,2.0,25.0,0.14,0.02,0.1,0.34,0.4,2.0,1.6,3.8,23.0,18.0,4.1,4.4,2.4,4.3,0.3,1.2,0.0198064477818927
27.2,4.6,4.6,10.4,5.6,5.2,0.0,0.51,14.0,25.0,0.105,0.03,2.0,28.0,0.175,0.05,0.1,0.19,0.6,2.5,2.6,1.7,13.0,13.0,1.3,1.3,3.3,4.6,0.29,1.5,0.0830754216260984
36.8,11.8,10.6,11.6,21.2,34.0,0.0,0.5,14.0,33.0,0.175,0.1,2.0,13.0,0.14,0.05,0.1,0.46,2.4,3.0,4.0,3.4,7.0,13.0,1.1,2.6,0.3,2.6,0.87,3.0,0.0265785983740215
34.4,4.6,5.8,20.0,16.4,41.2,0.0,0.5,14.0,17.0,0.105,0.09,2.0,29.0,0.07,0.04,0.1,0.24,1.7,0.8,4.8,5.0,21.0,29.0,1.9,1.7,2.6,1.6,0.19,3.7,0.0656201609160061
22.4,4.6,7.0,21.2,23.6,22.0,0.0,0.51,14.0,27.0,0.175,0.09,2.0,35.0,0.14,0.04,0.1,0.5,1.3,2.1,5.0,3.7,6.0,27.0,4.6,2.0,2.4,3.6,0.86,3.6,0.0809779355008193
45.2,8.2,11.8,24.8,5.6,16.0,0.0,0.5,14.0,28.0,0.105,0.03,2.0,33.0,0.14,0.1,0.1,0.37,0.3,2.8,3.0,3.3,20.0,23.0,0.2,1.4,3.6,0.4,0.22,2.3,0.027842027951238
18.8,11.8,13.0,17.6,21.2,16.0,0.0,0.51,14.0,27.0,0.14,0.06,2.0,16.0,0.035,0.02,0.1,0.23,1.5,3.2,4.2,4.7,4.0,17.0,2.7,0.6,1.0,5.0,0.85,2.7,0.0467666028215647
28.4,4.6,3.4,16.4,18.8,6.4,0.0,0.51,14.0,20.0,0.14,0.08,2.0,7.0,0.175,0.06,0.1,0.33,1.8,1.6,5.0,2.8,9.0,22.0,3.6,4.6,3.9,2.7,0.15,2.1,0.0846535391902246
26.0,7.0,5.8,9.2,18.8,41.2,0.0,0.5,14.0,29.0,0.175,0.06,2.0,17.0,0.07,0.07,0.1,0.2,2.2,3.3,3.9,2.2,25.0,17.0,3.2,3.5,1.1,0.4,1.47,2.1,0.0598269583331145
27.2,3.4,7.0,6.8,9.2,12.4,0.0,0.5,14.0,30.0,0.105,0.1,2.0,32.0,0.105,0.03,0.1,0.22,0.9,3.2,3.5,2.6,23.0,3.0,2.4,0.9,4.3,4.5,0.66,1.3,0.107224179913003
35.6,10.6,7.0,23.6,3.2,49.6,0.0,0.5,14.0,29.0,0.035,0.01,2.0,16.0,0.07,0.02,0.1,0.15,0.4,3.9,1.3,3.7,26.0,4.0,0.2,3.9,1.8,2.6,0.3,1.2,0.0284412861687984
15.2,5.8,10.6,18.8,3.2,37.6,0.0,0.51,14.0,30.0,0.175,0.06,2.0,16.0,0.14,0.02,0.1,0.47,0.2,1.6,1.3,2.7,0.0,27.0,2.4,3.2,1.7,5.0,0.12,1.0,0.115146372273424
38.0,2.2,13.0,26.0,6.8,18.4,0.0,0.5,14.0,21.0,0.105,0.03,2.0,28.0,0.14,0.03,0.1,0.37,0.5,0.5,2.7,3.0,19.0,25.0,4.6,4.8,4.1,1.5,0.24,2.6,0.115793383087315
30.8,11.8,7.0,12.8,12.8,43.6,0.0,0.5,14.0,27.0,0.07,0.01,2.0,9.0,0.175,0.03,0.1,0.33,0.8,2.8,3.7,4.8,27.0,13.0,1.6,2.9,0.1,1.9,0.12,2.5,0.0303853075993275
33.2,2.2,8.2,4.4,4.4,30.4,0.0,0.5,14.0,32.0,0.105,0.1,2.0,34.0,0.14,0.03,0.1,0.3,0.3,1.4,1.8,2.9,14.0,3.0,4.7,1.0,2.3,3.9,0.17,1.6,0.135231541464078
8.0,10.6,11.8,12.8,20.0,4.0,0.0,0.5,14.0,25.0,0.035,0.01,2.0,18.0,0.175,0.05,0.1,0.37,1.8,2.6,4.8,4.9,3.0,17.0,4.8,1.9,2.8,4.4,1.39,4.4,0.123228380301329
47.6,11.8,4.6,21.2,21.2,38.8,0.0,0.51,14.0,19.0,0.105,0.02,2.0,26.0,0.14,0.02,0.1,0.49,1.6,2.1,4.2,3.6,5.0,16.0,3.9,4.5,4.6,1.5,1.21,2.2,0.0181605314207795
46.4,7.0,9.4,22.4,11.6,46.0,0.0,0.51,14.0,19.0,0.105,0.03,2.0,4.0,0.105,0.02,0.1,0.09,1.2,1.7,2.4,1.3,30.0,14.0,3.3,0.2,3.9,3.0,0.17,1.1,0.0313687607200426
33.2,8.2,10.6,10.4,15.2,16.0,0.0,0.5,14.0,33.0,0.105,0.04,2.0,7.0,0.14,0.05,0.1,0.2,1.8,1.7,2.8,2.2,5.0,4.0,0.7,1.0,4.1,1.8,0.63,2.0,0.0390331306085633
51.2,5.8,9.4,16.4,15.2,8.8,0.0,0.5,14.0,35.0,0.14,0.09,2.0,28.0,0.14,0.06,0.1,0.32,1.0,3.5,4.7,1.8,15.0,22.0,0.9,4.9,3.7,4.9,0.35,1.1,0.0413462822012605
14.0,11.8,7.0,12.8,14.0,23.2,0.0,0.5,14.0,13.0,0.14,0.04,2.0,16.0,0.035,0.01,0.1,0.24,1.2,0.9,4.0,4.2,12.0,1.0,4.1,4.5,4.4,0.9,0.54,3.3,0.063495273978909
34.4,7.0,13.0,23.6,6.8,46.0,0.0,0.5,14.0,24.0,0.105,0.01,2.0,17.0,0.14,0.02,0.1,0.23,0.6,2.6,3.5,4.6,4.0,7.0,3.2,4.8,4.8,3.6,0.36,1.2,0.0411586924475587
11.6,8.2,5.8,21.2,12.8,53.2,0.0,0.5,14.0,15.0,0.07,0.06,2.0,33.0,0.175,0.06,0.1,0.3,1.1,0.8,4.9,2.5,15.0,7.0,5.0,1.8,2.8,3.5,0.77,1.8,0.106501336639646
33.2,11.8,7.0,10.4,3.2,36.4,0.0,0.51,14.0,31.0,0.14,0.04,2.0,15.0,0.105,0.02,0.1,0.23,0.4,1.0,1.7,3.0,11.0,14.0,0.7,2.6,1.5,1.8,0.18,1.4,0.0275796642456113
42.8,4.6,13.0,23.6,16.4,8.8,0.0,0.5,14.0,13.0,0.07,0.01,2.0,32.0,0.105,0.05,0.1,0.17,1.4,1.1,3.3,4.4,2.0,2.0,5.0,2.9,4.8,2.0,0.45,2.2,0.0484052731038885
24.8,2.2,7.0,6.8,9.2,35.2,0.0,0.51,14.0,10.0,0.035,0.03,2.0,15.0,0.175,0.03,0.1,0.27,0.6,0.4,3.0,2.4,27.0,26.0,1.8,0.5,3.6,4.2,0.19,1.8,0.170333794123456
48.8,9.4,8.2,10.4,12.8,11.2,0.0,0.51,14.0,29.0,0.175,0.08,2.0,29.0,0.07,0.05,0.1,0.1,0.9,2.2,4.8,4.6,30.0,12.0,2.0,4.1,0.3,3.8,0.43,3.1,0.022616353399791
32.0,3.4,7.0,3.2,12.8,47.2,0.0,0.51,14.0,22.0,0.105,0.04,2.0,10.0,0.07,0.01,0.1,0.39,1.1,2.4,4.2,3.2,28.0,24.0,4.7,3.3,1.6,4.8,0.9,2.5,0.0870598745465472
34.4,13.0,5.8,24.8,4.4,8.8,0.0,0.51,14.0,31.0,0.105,0.04,2.0,15.0,0.175,0.02,0.1,0.44,0.3,2.1,3.0,2.6,17.0,11.0,1.2,1.0,3.3,3.2,0.26,1.1,0.0281600468580407
15.2,9.4,8.2,14.0,15.2,28.0,0.0,0.5,14.0,19.0,0.14,0.06,2.0,13.0,0.175,0.1,0.1,0.29,0.6,1.6,4.3,3.2,23.0,13.0,1.0,0.1,2.9,1.1,0.44,2.4,0.079204721861583
33.2,7.0,11.8,17.6,3.2,23.2,0.0,0.5,14.0,34.0,0.07,0.03,2.0,24.0,0.14,0.08,0.1,0.43,0.4,2.9,1.2,2.7,2.0,27.0,0.8,1.2,2.3,2.7,0.21,1.1,0.0459358723573057
45.2,11.8,8.2,15.2,6.8,5.2,0.0,0.51,14.0,12.0,0.105,0.09,2.0,14.0,0.07,0.06,0.1,0.25,0.8,0.6,3.1,4.9,15.0,11.0,0.1,1.8,2.6,2.5,0.33,3.0,0.0213932460671005
45.2,4.6,7.0,2.0,5.6,6.4,0.0,0.5,14.0,12.0,0.105,0.02,2.0,32.0,0.105,0.02,0.1,0.19,0.6,0.3,2.3,4.5,22.0,28.0,4.4,3.8,2.8,0.1,0.29,1.6,0.0513854829272316
17.6,4.6,7.0,11.6,21.2,17.2,0.0,0.5,14.0,28.0,0.105,0.03,2.0,8.0,0.07,0.07,0.1,0.47,2.0,3.0,4.5,3.7,25.0,5.0,2.1,1.9,0.9,0.6,1.35,3.0,0.129322053110216
28.4,8.2,5.8,14.0,15.2,22.0,0.0,0.51,14.0,30.0,0.175,0.02,2.0,25.0,0.07,0.01,0.1,0.24,0.9,2.3,4.9,4.6,6.0,7.0,0.7,2.6,1.6,3.9,0.65,2.2,0.0469557848040517
44.0,5.8,8.2,20.0,22.4,19.6,0.0,0.51,14.0,15.0,0.035,0.03,2.0,27.0,0.105,0.01,0.1,0.25,1.0,1.3,5.0,3.6,28.0,25.0,4.4,1.6,4.9,0.9,0.22,1.9,0.038811374056807
21.2,3.4,8.2,26.0,21.2,36.4,0.0,0.51,14.0,30.0,0.105,0.02,2.0,15.0,0.105,0.01,0.1,0.21,1.3,3.0,4.5,5.0,1.0,22.0,3.4,1.6,0.8,2.5,1.14,2.2,0.127109169922606
21.2,5.8,8.2,17.6,9.2,10.0,0.0,0.5,14.0,35.0,0.035,0.02,2.0,34.0,0.07,0.06,0.1,0.25,1.1,1.0,3.1,3.2,16.0,21.0,4.0,2.4,3.3,3.7,0.71,1.2,0.0808776459396449
41.6,9.4,10.6,17.6,26.0,23.2,0.0,0.5,14.0,21.0,0.175,0.01,2.0,25.0,0.07,0.05,0.1,0.35,1.9,2.4,4.9,4.3,28.0,11.0,1.2,1.2,0.3,2.4,1.19,2.9,0.0265207801260897
35.6,11.8,9.4,12.8,5.6,32.8,0.0,0.5,14.0,8.0,0.14,0.1,2.0,34.0,0.175,0.06,0.1,0.47,0.6,0.3,2.3,5.0,26.0,26.0,0.3,0.6,3.4,4.0,0.11,1.8,0.0255362662105496
45.2,5.8,10.6,6.8,14.0,35.2,0.0,0.5,14.0,15.0,0.175,0.09,2.0,32.0,0.175,0.1,0.1,0.41,0.8,0.8,4.9,2.2,23.0,29.0,5.0,1.1,1.7,0.7,0.16,2.1,0.0407284762827922
46.4,3.4,5.8,10.4,5.6,5.2,0.0,0.5,14.0,33.0,0.105,0.09,2.0,18.0,0.175,0.07,0.1,0.33,0.6,2.3,3.0,4.6,7.0,27.0,3.4,5.0,0.5,1.5,0.22,2.4,0.06701114660466
29.6,7.0,13.0,6.8,20.0,41.2,0.0,0.5,14.0,19.0,0.105,0.02,2.0,32.0,0.105,0.02,0.1,0.45,1.4,0.6,4.3,3.9,29.0,6.0,2.1,2.5,1.1,4.9,0.48,3.5,0.0491557108548538
34.4,4.6,1.0,10.4,14.0,50.8,0.0,0.51,14.0,35.0,0.07,0.04,2.0,33.0,0.105,0.05,0.1,0.37,1.8,3.5,2.6,3.0,16.0,26.0,0.9,2.5,1.7,3.0,0.48,1.8,0.0647941138856816
12.8,7.0,7.0,5.6,24.8,50.8,0.0,0.5,14.0,26.0,0.07,0.04,2.0,16.0,0.105,0.05,0.1,0.49,2.1,0.8,4.4,4.9,3.0,14.0,0.9,1.8,0.5,4.0,0.52,4.1,0.11851040590803
22.4,2.2,9.4,15.2,26.0,26.8,0.0,0.51,14.0,13.0,0.07,0.04,2.0,10.0,0.105,0.01,0.1,0.34,2.4,0.9,4.7,4.7,12.0,15.0,2.7,3.8,2.5,2.5,0.66,4.6,0.180909817443784
16.4,9.4,10.6,6.8,16.4,44.8,0.0,0.5,14.0,28.0,0.035,0.01,2.0,24.0,0.105,0.02,0.1,0.26,1.5,1.4,3.6,3.9,5.0,18.0,0.7,1.5,3.6,3.0,0.41,3.4,0.0660266497734979
35.6,5.8,5.8,26.0,11.6,4.0,0.0,0.51,14.0,32.0,0.175,0.08,2.0,21.0,0.175,0.02,0.1,0.17,1.2,3.6,3.1,5.0,8.0,13.0,3.7,2.9,2.9,1.6,0.75,2.0,0.0515441555954683
42.8,4.6,7.0,15.2,11.6,17.2,0.0,0.51,14.0,7.0,0.175,0.05,2.0,15.0,0.035,0.02,0.1,0.08,0.7,0.6,2.4,3.5,20.0,20.0,0.8,0.4,1.8,4.6,0.53,1.7,0.0523200882963106
20.0,10.6,2.2,21.2,4.4,26.8,0.0,0.5,14.0,29.0,0.14,0.08,2.0,11.0,0.175,0.02,0.1,0.4,0.3,0.9,2.6,1.6,21.0,14.0,1.3,4.7,1.7,2.4,0.1,1.3,0.051406703843028
21.2,9.4,4.6,10.4,8.0,20.8,0.0,0.51,14.0,8.0,0.14,0.07,2.0,16.0,0.14,0.07,0.1,0.37,0.6,0.6,2.8,2.2,0.0,16.0,0.1,1.6,0.9,2.8,0.55,1.1,0.0575532725817493
29.6,11.8,8.2,18.8,8.0,35.2,0.0,0.51,14.0,19.0,0.175,0.09,2.0,25.0,0.14,0.05,0.1,0.25,1.0,2.5,3.4,2.8,19.0,28.0,0.7,2.4,2.6,2.1,0.41,1.3,0.0302315113953368
8.0,5.8,2.2,14.0,26.0,48.4,0.0,0.5,14.0,29.0,0.14,0.09,2.0,9.0,0.105,0.01,0.1,0.11,1.8,2.1,4.9,3.7,4.0,19.0,0.1,4.4,2.3,1.0,0.33,3.3,0.228903431470434
48.8,10.6,11.8,18.8,18.8,18.4,0.0,0.51,14.0,30.0,0.07,0.01,2.0,22.0,0.07,0.02,0.1,0.12,2.0,1.7,4.3,1.7,11.0,27.0,4.7,1.0,2.6,4.3,1.35,1.5,0.0207563623943859
44.0,1.0,11.8,6.8,11.6,43.6,0.0,0.51,14.0,13.0,0.07,0.04,2.0,31.0,0.035,0.03,0.1,0.09,0.9,1.5,4.4,2.9,19.0,7.0,4.7,3.8,1.8,3.8,0.61,2.7,0.187313350318911
41.6,11.8,7.0,17.6,23.6,19.6,0.0,0.5,14.0,28.0,0.035,0.03,2.0,21.0,0.105,0.05,0.1,0.5,1.7,3.3,4.4,4.1,15.0,7.0,3.8,0.5,3.1,5.0,0.37,3.6,0.0213944671895778
42.8,8.2,2.2,21.2,24.8,20.8,0.0,0.51,14.0,25.0,0.14,0.04,2.0,35.0,0.14,0.03,0.1,0.46,2.3,2.8,4.6,4.6,26.0,7.0,0.1,4.1,4.4,4.0,1.95,4.3,0.0299254969607158
48.8,3.4,10.6,12.8,3.2,43.6,0.0,0.5,14.0,34.0,0.175,0.1,2.0,24.0,0.175,0.06,0.1,0.3,0.4,3.1,1.8,2.2,4.0,4.0,4.8,4.9,2.2,2.3,0.24,1.1,0.0619784708325177
39.2,4.6,11.8,21.2,15.2,43.6,0.0,0.5,14.0,20.0,0.105,0.07,2.0,25.0,0.105,0.09,0.1,0.2,0.7,1.1,4.5,2.9,0.0,19.0,1.9,3.3,1.7,1.7,0.11,2.6,0.0531648066806043
44.0,2.2,10.6,15.2,24.8,42.4,0.0,0.5,14.0,35.0,0.14,0.04,2.0,24.0,0.175,0.1,0.1,0.31,3.2,4.4,4.9,3.3,27.0,23.0,3.5,1.8,4.7,3.3,0.18,3.0,0.0959919239744637
23.6,9.4,2.2,4.4,12.8,50.8,0.0,0.5,14.0,22.0,0.035,0.02,2.0,9.0,0.07,0.07,0.1,0.19,0.7,2.3,5.0,4.5,8.0,3.0,2.4,0.2,2.6,2.0,0.46,3.4,0.0458934636147755
35.6,13.0,4.6,12.8,18.8,11.2,0.0,0.5,14.0,18.0,0.175,0.01,2.0,32.0,0.105,0.02,0.1,0.47,1.5,0.3,4.6,4.2,19.0,26.0,2.8,4.5,4.5,1.5,0.2,1.1,0.0237579151169439
35.6,10.6,5.8,21.2,6.8,26.8,0.0,0.51,14.0,27.0,0.105,0.05,2.0,32.0,0.105,0.09,0.1,0.24,0.7,1.8,3.3,4.5,4.0,13.0,3.2,4.5,3.5,3.7,0.59,1.8,0.0280121853608179
28.4,11.8,13.0,8.0,12.8,22.0,0.0,0.5,14.0,32.0,0.07,0.07,2.0,20.0,0.14,0.04,0.1,0.35,0.9,2.5,3.1,4.3,16.0,11.0,1.8,4.8,4.0,1.7,0.1,1.3,0.0312360212706741
39.2,10.6,11.8,9.2,16.4,31.6,0.0,0.51,14.0,12.0,0.105,0.09,2.0,18.0,0.175,0.07,0.1,0.39,1.6,0.7,5.0,3.4,28.0,3.0,1.9,2.6,4.4,1.5,0.45,1.6,0.0257432517602327
11.6,7.0,5.8,15.2,4.4,40.0,0.0,0.51,14.0,18.0,0.14,0.09,2.0,17.0,0.105,0.06,0.1,0.28,0.5,0.7,1.7,1.7,19.0,21.0,2.1,4.0,1.5,0.4,0.41,1.6,0.128238306003705
5.6,10.6,7.0,5.6,10.4,53.2,0.0,0.5,14.0,31.0,0.035,0.01,2.0,8.0,0.14,0.02,0.1,0.46,0.6,1.3,5.0,4.6,22.0,29.0,0.5,0.4,1.0,1.7,0.35,1.0,0.174653874185374
20.0,2.2,13.0,8.0,21.2,38.8,0.0,0.5,14.0,24.0,0.175,0.03,2.0,19.0,0.105,0.08,0.1,0.09,1.5,1.0,4.0,4.6,18.0,26.0,0.9,0.5,3.3,0.6,0.71,3.2,0.209104814135604
27.2,2.2,8.2,24.8,18.8,30.4,0.0,0.51,14.0,24.0,0.105,0.01,2.0,33.0,0.07,0.01,0.1,0.11,1.7,3.0,4.6,2.4,15.0,23.0,1.6,2.1,2.5,0.7,0.79,2.1,0.144290175508275
52.4,13.0,2.2,15.2,10.4,47.2,0.0,0.51,14.0,28.0,0.07,0.02,2.0,7.0,0.175,0.06,0.1,0.5,1.2,3.1,4.0,1.9,1.0,26.0,4.1,2.0,3.9,3.5,0.94,1.7,0.0153606450746881
24.8,7.0,2.2,8.0,23.6,44.8,0.0,0.5,14.0,18.0,0.105,0.06,2.0,31.0,0.175,0.1,0.1,0.45,1.8,0.9,4.7,5.0,17.0,25.0,4.1,0.5,3.3,1.2,0.2,4.0,0.0629787361083812
39.2,13.0,9.4,8.0,22.4,24.4,0.0,0.51,14.0,24.0,0.105,0.01,2.0,27.0,0.07,0.06,0.1,0.38,2.2,1.9,4.8,3.5,30.0,6.0,4.8,1.6,0.7,4.4,1.65,2.9,0.0207270272685904
28.4,2.2,9.4,11.6,24.8,40.0,0.0,0.51,14.0,26.0,0.14,0.09,2.0,10.0,0.07,0.02,0.1,0.47,1.9,2.2,4.3,4.9,3.0,20.0,3.2,2.2,2.5,1.1,1.41,4.1,0.148019423337715
40.4,8.2,9.4,21.2,3.2,31.6,0.0,0.5,14.0,26.0,0.07,0.01,2.0,12.0,0.07,0.07,0.1,0.38,0.4,2.3,2.0,4.1,0.0,10.0,0.8,3.8,2.6,2.8,0.26,1.1,0.0308843002530138
39.2,7.0,8.2,10.4,4.4,53.2,0.0,0.51,14.0,35.0,0.14,0.04,2.0,12.0,0.175,0.03,0.1,0.16,0.5,1.1,2.1,2.6,25.0,26.0,2.0,0.8,5.0,3.4,0.48,1.2,0.038033665169338
15.2,9.4,7.0,17.6,12.8,36.4,0.0,0.51,14.0,25.0,0.105,0.09,2.0,17.0,0.14,0.04,0.1,0.29,1.7,0.4,3.6,2.8,30.0,24.0,0.8,4.6,1.1,3.7,0.35,2.0,0.0739943258649236
9.2,5.8,2.2,6.8,21.2,16.0,0.0,0.5,14.0,11.0,0.07,0.03,2.0,35.0,0.14,0.04,0.1,0.24,2.0,1.2,4.8,4.8,23.0,27.0,4.4,4.9,2.5,0.6,0.92,3.4,0.20432281579051
44.0,8.2,5.8,11.6,26.0,46.0,0.0,0.5,14.0,35.0,0.07,0.01,2.0,24.0,0.175,0.04,0.1,0.19,1.2,0.8,5.0,4.8,23.0,19.0,3.0,3.8,0.3,1.0,0.15,3.5,0.0284733395830005
8.0,13.0,8.2,23.6,11.6,38.8,0.0,0.5,14.0,16.0,0.105,0.04,2.0,19.0,0.175,0.04,0.1,0.35,0.9,1.8,3.5,4.8,28.0,28.0,1.7,2.1,4.3,4.8,0.63,1.2,0.100891120582188
27.2,10.6,2.2,5.6,23.6,46.0,0.0,0.51,14.0,28.0,0.105,0.06,2.0,31.0,0.035,0.03,0.1,0.5,2.8,2.8,4.7,2.9,20.0,21.0,2.9,2.8,2.5,0.7,0.4,2.7,0.0376844713785651
51.2,10.6,8.2,22.4,24.8,35.2,0.0,0.51,14.0,29.0,0.14,0.1,2.0,22.0,0.175,0.09,0.1,0.26,3.2,2.6,4.2,4.0,23.0,10.0,1.0,2.7,0.4,1.6,1.01,3.8,0.0206331799656728
44.0,8.2,4.6,15.2,3.2,41.2,0.0,0.51,14.0,23.0,0.14,0.07,2.0,13.0,0.14,0.05,0.1,0.37,0.2,1.6,1.1,3.4,3.0,16.0,0.1,2.7,3.5,1.4,0.15,1.0,0.0307969456014296
29.6,8.2,11.8,26.0,11.6,35.2,0.0,0.5,14.0,24.0,0.105,0.04,2.0,14.0,0.175,0.02,0.1,0.32,1.5,0.9,4.6,4.5,23.0,29.0,2.7,2.7,0.2,1.5,0.49,3.6,0.042942558473922
14.0,5.8,5.8,24.8,9.2,20.8,0.0,0.51,14.0,30.0,0.07,0.05,2.0,7.0,0.105,0.06,0.1,0.25,0.7,2.7,1.8,3.5,10.0,1.0,2.6,0.9,2.6,1.0,0.17,1.4,0.128475862732562
16.4,3.4,7.0,18.8,15.2,40.0,0.0,0.51,14.0,26.0,0.07,0.02,2.0,9.0,0.105,0.1,0.1,0.17,1.9,1.3,3.5,2.8,16.0,2.0,3.9,5.0,3.6,2.9,0.62,1.2,0.164687935675096
22.4,3.4,9.4,5.6,9.2,10.0,0.0,0.51,14.0,25.0,0.105,0.1,2.0,22.0,0.105,0.03,0.1,0.43,1.2,2.4,2.4,2.9,11.0,27.0,4.1,0.9,0.4,1.9,0.4,1.9,0.139819106793771
30.8,13.0,9.4,11.6,18.8,12.4,0.0,0.51,14.0,18.0,0.175,0.04,2.0,13.0,0.175,0.09,0.1,0.3,1.4,1.3,3.8,3.4,30.0,10.0,4.9,3.5,3.7,0.9,1.23,2.2,0.0278634036478553
16.4,4.6,10.6,12.8,24.8,7.6,0.0,0.5,14.0,30.0,0.14,0.02,2.0,21.0,0.14,0.05,0.1,0.47,2.3,0.7,4.3,4.1,18.0,22.0,0.5,4.4,3.3,1.1,0.61,3.3,0.126864251260189
10.4,10.6,2.2,18.8,23.6,11.2,0.0,0.5,14.0,29.0,0.105,0.04,2.0,28.0,0.07,0.03,0.1,0.23,1.4,2.0,4.8,4.9,22.0,0.0,0.6,3.1,4.4,0.5,0.3,4.2,0.107454726653258
22.4,11.8,3.4,9.2,23.6,40.0,0.0,0.5,14.0,31.0,0.105,0.08,2.0,30.0,0.105,0.1,0.1,0.23,1.8,1.2,4.9,3.8,27.0,13.0,1.5,3.1,0.9,4.4,0.3,3.5,0.040198255750361
15.2,8.2,3.4,4.4,20.0,53.2,0.0,0.51,14.0,28.0,0.14,0.03,2.0,14.0,0.07,0.02,0.1,0.46,1.4,3.6,4.9,3.9,18.0,16.0,4.4,0.4,0.8,3.0,1.04,1.2,0.0897400406468257
11.6,11.8,8.2,10.4,3.2,20.8,0.0,0.51,14.0,27.0,0.175,0.09,2.0,9.0,0.175,0.06,0.1,0.44,0.4,2.9,1.6,3.6,4.0,14.0,1.5,4.3,3.7,0.5,0.27,1.2,0.0739391570460165
38.0,3.4,8.2,9.2,16.4,17.2,0.0,0.51,14.0,26.0,0.175,0.07,2.0,26.0,0.035,0.02,0.1,0.3,1.8,3.3,4.8,5.0,8.0,30.0,4.9,1.6,3.1,2.6,1.59,3.8,0.0756593783514662
42.8,10.6,4.6,22.4,21.2,50.8,0.0,0.5,14.0,28.0,0.07,0.04,2.0,11.0,0.07,0.01,0.1,0.26,1.3,2.2,4.8,4.3,19.0,20.0,0.5,5.0,3.3,2.7,0.31,2.1,0.022637230264756
35.6,3.4,11.8,15.2,24.8,37.6,0.0,0.51,14.0,15.0,0.105,0.05,2.0,35.0,0.105,0.06,0.1,0.15,2.9,1.6,4.3,4.5,2.0,11.0,4.5,1.6,4.1,1.0,1.41,4.0,0.0811326978602857
35.6,8.2,4.6,10.4,12.8,20.8,0.0,0.51,14.0,30.0,0.14,0.04,2.0,11.0,0.14,0.03,0.1,0.44,1.3,1.0,3.5,2.0,29.0,2.0,0.6,2.0,2.0,1.6,0.23,1.7,0.0373401590095877
35.6,2.2,11.8,8.0,22.4,28.0,0.0,0.51,14.0,28.0,0.175,0.1,2.0,17.0,0.105,0.07,0.1,0.12,2.7,2.9,4.1,4.2,12.0,14.0,4.6,0.6,2.2,4.6,0.23,3.7,0.123818322255327
41.6,5.8,2.2,10.4,11.6,19.6,0.0,0.5,14.0,21.0,0.14,0.08,2.0,5.0,0.175,0.05,0.1,0.47,1.3,1.8,2.5,3.0,17.0,30.0,1.4,0.4,2.3,1.8,0.44,1.6,0.0465773987876398
