w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,B_mean_bottom_right_T
47.6,5.8,13.0,4.4,17.6,19.6,0.0,0.51,14.0,15.0,0.14,0.07,2.0,18.0,0.175,0.08,0.1,0.07,1.5,1.5,4.2,4.0,14.0,12.0,3.1,4.0,1.1,0.4,0.98,2.3,0.016880064237626
36.8,9.4,11.8,14.0,18.8,11.2,0.0,0.5,14.0,24.0,0.14,0.06,2.0,12.0,0.105,0.08,0.1,0.19,2.0,1.5,4.9,4.3,2.0,28.0,0.3,0.2,2.4,4.3,0.96,3.6,0.0252846881244056
17.6,13.0,13.0,17.6,24.8,7.6,0.0,0.5,14.0,31.0,0.14,0.1,2.0,16.0,0.14,0.07,0.1,0.02,1.4,2.2,4.1,4.4,16.0,7.0,3.1,2.9,4.1,3.0,0.2,3.4,0.0461049886222786
36.8,5.8,7.0,20.0,10.4,53.2,0.0,0.5,14.0,34.0,0.14,0.03,2.0,6.0,0.035,0.01,0.1,0.39,1.2,1.7,4.0,1.7,28.0,27.0,3.9,0.8,1.5,1.4,0.55,1.0,0.0393488134026416
45.2,11.8,8.2,4.4,3.2,4.0,0.0,0.51,14.0,16.0,0.035,0.01,2.0,32.0,0.14,0.06,0.1,0.06,0.2,0.3,1.4,3.9,1.0,30.0,5.0,3.2,3.5,4.9,0.16,1.1,0.0295659126300704
46.4,4.6,7.0,4.4,9.2,46.0,0.0,0.51,14.0,29.0,0.07,0.01,2.0,17.0,0.07,0.07,0.1,0.36,0.4,2.5,3.1,3.2,23.0,2.0,4.7,3.2,1.3,3.0,0.39,2.4,0.0335723750334176
11.6,2.2,4.6,5.6,14.0,6.4,0.0,0.5,14.0,22.0,0.105,0.08,2.0,12.0,0.14,0.02,0.1,0.48,0.8,0.7,3.9,3.0,17.0,27.0,2.8,4.2,1.8,1.7,0.18,1.2,0.199687335179413
44.0,8.2,8.2,22.4,4.4,25.6,0.0,0.5,14.0,30.0,0.07,0.01,2.0,30.0,0.14,0.07,0.1,0.14,0.5,2.8,2.5,2.5,17.0,23.0,0.6,2.6,4.3,0.4,0.23,1.3,0.0289210034495154
42.8,11.8,9.4,3.2,9.2,22.0,0.0,0.51,14.0,22.0,0.07,0.02,2.0,25.0,0.175,0.03,0.1,0.15,1.0,1.4,3.8,2.7,11.0,3.0,3.2,4.7,2.4,0.9,0.76,2.4,0.0259786620267636
52.4,10.6,8.2,5.6,14.0,53.2,0.0,0.5,14.0,23.0,0.175,0.03,2.0,30.0,0.105,0.07,0.1,0.26,1.5,1.8,4.2,3.2,23.0,29.0,3.6,0.1,1.3,2.7,0.72,1.9,0.0244981602836803
36.8,9.4,13.0,20.0,8.0,26.8,0.0,0.51,14.0,35.0,0.175,0.05,2.0,24.0,0.14,0.04,0.1,0.11,0.8,1.6,1.5,3.3,27.0,29.0,2.1,2.1,0.8,2.5,0.55,1.3,0.0219073654681685
26.0,4.6,4.6,17.6,18.8,7.6,0.0,0.51,14.0,26.0,0.105,0.02,2.0,10.0,0.175,0.1,0.1,0.42,2.2,2.5,4.3,3.1,20.0,26.0,0.2,4.9,1.8,0.4,0.28,2.5,0.0900173280619864
36.8,7.0,11.8,18.8,6.8,8.8,0.0,0.51,14.0,26.0,0.035,0.02,2.0,14.0,0.14,0.05,0.1,0.17,0.5,1.3,3.0,2.2,3.0,12.0,3.9,2.8,0.7,0.5,0.46,1.7,0.0237974962518211
36.8,13.0,11.8,11.6,14.0,12.4,0.0,0.5,14.0,28.0,0.105,0.03,2.0,17.0,0.14,0.05,0.1,0.31,1.2,0.8,3.3,4.1,20.0,1.0,2.9,0.6,1.4,3.5,0.48,1.4,0.0242322155413141
16.4,2.2,13.0,4.4,20.0,7.6,0.0,0.5,14.0,31.0,0.07,0.06,2.0,27.0,0.175,0.06,0.1,0.16,1.8,0.6,4.9,3.3,17.0,7.0,2.3,4.2,2.3,2.7,0.29,2.9,0.0535969248035967
38.0,4.6,2.2,16.4,8.0,46.0,0.0,0.51,14.0,33.0,0.14,0.01,2.0,20.0,0.105,0.02,0.1,0.2,0.8,0.4,5.0,4.7,0.0,13.0,2.1,1.9,3.0,5.0,0.24,1.6,0.128170671492955
17.6,3.4,11.8,4.4,17.6,20.8,0.0,0.51,14.0,15.0,0.07,0.06,2.0,20.0,0.175,0.06,0.1,0.12,2.3,0.7,4.5,4.1,1.0,27.0,1.0,4.3,0.1,3.1,0.66,1.3,0.051581830268693
17.6,7.0,10.6,16.4,24.8,30.4,0.0,0.51,14.0,16.0,0.07,0.03,2.0,11.0,0.105,0.06,0.1,0.1,1.2,2.1,4.5,3.6,20.0,26.0,3.1,3.2,4.8,2.2,0.6,3.4,0.0583102273672962
12.8,2.2,7.0,12.8,5.6,11.2,0.0,0.5,14.0,17.0,0.105,0.03,2.0,23.0,0.07,0.05,0.1,0.19,0.5,1.6,2.3,4.1,10.0,11.0,3.2,1.9,3.4,5.0,0.25,1.5,0.116630689363573
35.6,5.8,10.6,24.8,8.0,35.2,0.0,0.51,14.0,32.0,0.14,0.05,2.0,26.0,0.07,0.02,0.1,0.02,0.8,3.9,3.1,4.7,6.0,0.0,2.3,1.0,1.9,3.2,0.45,1.6,0.0297720677524508
52.4,10.6,8.2,9.2,15.2,17.2,0.0,0.5,14.0,20.0,0.105,0.07,2.0,20.0,0.175,0.04,0.1,0.3,1.3,1.7,4.2,1.8,23.0,23.0,4.0,3.4,1.1,1.8,1.18,1.3,0.0246990326166572
28.4,1.0,13.0,2.0,11.6,29.2,0.0,0.5,14.0,17.0,0.07,0.03,2.0,17.0,0.07,0.07,0.1,0.46,0.8,1.1,4.0,2.6,4.0,17.0,4.8,4.3,3.0,4.8,0.15,1.3,0.0286144628632659
9.2,4.6,8.2,22.4,21.2,23.2,0.0,0.51,14.0,21.0,0.14,0.04,2.0,18.0,0.175,0.01,0.1,0.17,2.1,2.5,3.3,3.5,28.0,9.0,0.3,3.9,1.3,2.2,1.44,3.2,0.139184523560049
45.2,7.0,13.0,10.4,15.2,53.2,0.0,0.5,14.0,23.0,0.175,0.08,2.0,4.0,0.175,0.01,0.1,0.23,0.9,1.7,5.0,1.8,13.0,24.0,1.6,3.8,0.7,0.8,0.42,1.7,0.0180529704826323
41.6,3.4,8.2,9.2,11.6,34.0,0.0,0.51,14.0,25.0,0.175,0.06,2.0,18.0,0.105,0.05,0.1,0.3,0.9,0.8,3.2,1.7,20.0,29.0,1.4,2.5,0.1,0.6,0.12,1.4,0.0302521791840802
12.8,7.0,4.6,5.6,16.4,12.4,0.0,0.5,14.0,11.0,0.105,0.05,2.0,11.0,0.14,0.03,0.1,0.13,1.3,1.0,3.7,3.4,6.0,21.0,0.1,3.8,0.9,5.0,0.87,2.9,0.176167235892786
21.2,13.0,8.2,21.2,23.6,4.0,0.0,0.5,14.0,24.0,0.175,0.08,2.0,21.0,0.175,0.01,0.1,0.09,2.5,2.8,4.6,4.7,12.0,25.0,3.7,4.9,4.8,4.9,1.7,3.8,0.062586551663816
23.6,3.4,9.4,10.4,14.0,37.6,0.0,0.51,14.0,17.0,0.175,0.1,2.0,21.0,0.14,0.03,0.1,0.37,0.9,2.1,2.5,4.4,15.0,14.0,2.8,4.5,3.8,3.1,0.54,1.8,0.0482887321284453
35.6,1.0,3.4,24.8,8.0,41.2,0.0,0.51,14.0,29.0,0.175,0.03,2.0,28.0,0.07,0.07,0.1,0.41,0.6,1.5,3.1,4.4,2.0,12.0,2.5,2.0,3.5,4.9,0.3,1.9,0.079458037792281
18.8,7.0,10.6,16.4,20.0,25.6,0.0,0.5,14.0,35.0,0.07,0.07,2.0,25.0,0.105,0.09,0.1,0.37,1.8,2.3,4.8,4.8,27.0,0.0,1.6,4.8,1.2,3.0,1.75,2.3,0.0507043205367352
47.6,7.0,9.4,22.4,26.0,18.4,0.0,0.51,14.0,8.0,0.105,0.02,2.0,29.0,0.105,0.09,0.1,0.14,1.2,0.9,4.9,3.5,15.0,20.0,2.0,4.9,1.9,0.1,0.2,3.4,0.0230216009174066
21.2,7.0,9.4,21.2,3.2,38.8,0.0,0.5,14.0,24.0,0.07,0.03,2.0,23.0,0.07,0.04,0.1,0.38,0.3,1.6,1.3,1.5,15.0,1.0,4.7,3.3,0.3,0.2,0.12,1.2,0.0546364323031769
12.8,13.0,4.6,14.0,11.6,30.4,0.0,0.5,14.0,25.0,0.105,0.06,2.0,27.0,0.14,0.08,0.1,0.17,0.8,2.6,3.4,5.0,1.0,0.0,1.1,3.3,0.2,5.0,0.3,3.1,0.0
41.6,3.4,8.2,10.4,16.4,13.6,0.0,0.51,14.0,22.0,0.175,0.07,2.0,7.0,0.07,0.01,0.1,0.2,1.6,1.5,4.7,4.2,28.0,22.0,2.9,2.7,4.3,1.4,0.91,2.1,0.031996686981611
40.4,1.0,5.8,14.0,11.6,13.6,0.0,0.5,14.0,33.0,0.105,0.01,2.0,11.0,0.07,0.03,0.1,0.06,1.4,3.1,3.9,4.5,12.0,9.0,3.3,4.6,2.5,4.6,0.97,1.5,0.0452684727125059
9.2,5.8,5.8,14.0,11.6,26.8,0.0,0.5,14.0,25.0,0.175,0.06,2.0,25.0,0.105,0.01,0.1,0.28,0.6,2.1,2.6,2.1,25.0,2.0,3.9,2.1,1.3,0.5,0.1,1.6,0.200592596074425
33.2,2.2,4.6,26.0,11.6,8.8,0.0,0.51,14.0,13.0,0.07,0.03,2.0,17.0,0.175,0.05,0.1,0.02,1.1,1.5,3.8,3.9,23.0,2.0,4.0,2.5,2.6,4.6,0.87,3.0,0.0681807833264566
38.0,8.2,13.0,9.2,5.6,36.4,0.0,0.5,14.0,34.0,0.175,0.08,2.0,27.0,0.035,0.01,0.1,0.15,0.6,2.2,2.9,1.9,16.0,26.0,4.3,1.6,4.0,3.4,0.55,1.3,0.0217911427102791
24.8,5.8,11.8,22.4,16.4,5.2,0.0,0.5,14.0,25.0,0.14,0.1,2.0,24.0,0.14,0.08,0.1,0.41,0.8,0.3,4.4,4.6,19.0,7.0,3.7,4.4,0.6,0.9,0.25,2.7,0.032657225062826
42.8,3.4,8.2,15.2,24.8,29.2,0.0,0.51,14.0,21.0,0.105,0.05,2.0,32.0,0.07,0.04,0.1,0.48,1.6,1.8,4.9,4.5,18.0,23.0,0.1,2.0,1.0,4.9,1.45,4.2,0.0309156329357688
30.8,13.0,3.4,14.0,8.0,38.8,0.0,0.51,14.0,23.0,0.07,0.04,2.0,13.0,0.07,0.04,0.1,0.17,0.6,1.0,4.7,4.8,8.0,22.0,3.8,2.0,1.4,4.6,0.58,2.8,0.10309192153348
42.8,3.4,2.2,24.8,6.8,42.4,0.0,0.5,14.0,32.0,0.175,0.09,2.0,15.0,0.105,0.09,0.1,0.19,0.6,0.9,4.0,2.5,1.0,14.0,3.0,0.5,2.8,1.6,0.57,2.2,0.110012420631461
30.8,2.2,7.0,10.4,20.0,14.8,0.0,0.5,14.0,27.0,0.175,0.05,2.0,19.0,0.14,0.05,0.1,0.01,0.8,2.0,4.4,4.4,1.0,8.0,3.5,2.3,3.2,3.6,0.46,3.9,0.0475300043334776
48.8,4.6,3.4,21.2,15.2,42.4,0.0,0.51,14.0,19.0,0.14,0.06,2.0,34.0,0.14,0.03,0.1,0.17,1.9,0.3,4.1,2.3,26.0,21.0,1.4,4.0,0.5,5.0,0.29,2.2,0.0633031094090595
18.8,2.2,7.0,20.0,18.8,20.8,0.0,0.5,14.0,32.0,0.175,0.06,2.0,28.0,0.105,0.06,0.1,0.38,1.8,0.8,4.9,4.2,26.0,0.0,3.1,4.9,4.6,0.8,0.11,3.0,0.078752304320287
35.6,4.6,5.8,21.2,3.2,28.0,0.0,0.51,14.0,9.0,0.07,0.02,2.0,22.0,0.105,0.07,0.1,0.44,0.4,0.3,1.1,2.4,17.0,25.0,2.0,0.8,0.8,1.8,0.21,1.0,0.0528126117718042
12.8,11.8,11.8,11.6,16.4,29.2,0.0,0.51,14.0,32.0,0.14,0.07,2.0,16.0,0.105,0.07,0.1,0.43,1.4,3.8,2.6,3.6,18.0,0.0,2.4,1.8,1.2,2.2,0.75,2.4,0.0695354847364254
30.8,7.0,10.6,14.0,23.6,31.6,0.0,0.51,14.0,7.0,0.07,0.02,2.0,27.0,0.105,0.08,0.1,0.27,3.2,0.7,4.7,4.8,1.0,21.0,4.5,2.1,1.9,0.1,0.14,3.0,0.0324918628742682
35.6,4.6,11.8,21.2,9.2,53.2,0.0,0.5,14.0,22.0,0.14,0.05,2.0,12.0,0.175,0.05,0.1,0.38,0.7,1.6,3.9,2.8,12.0,12.0,2.7,1.6,3.7,3.1,0.52,2.0,0.0266990033459584
44.0,10.6,4.6,24.8,8.0,13.6,0.0,0.51,14.0,27.0,0.175,0.04,2.0,18.0,0.14,0.02,0.1,0.13,0.7,1.4,4.2,2.1,15.0,9.0,2.3,4.2,1.8,1.1,0.58,2.0,0.0513987489169069
45.2,4.6,9.4,17.6,16.4,6.4,0.0,0.5,14.0,14.0,0.105,0.08,2.0,12.0,0.105,0.09,0.1,0.08,0.7,1.8,4.2,4.7,22.0,30.0,3.1,0.1,3.7,0.8,0.42,2.8,0.0235633584002357
33.2,8.2,4.6,26.0,22.4,53.2,0.0,0.51,14.0,30.0,0.105,0.03,2.0,26.0,0.105,0.06,0.1,0.42,2.0,2.4,4.5,4.4,27.0,10.0,3.0,4.0,1.0,3.8,0.16,3.0,0.0664501125159412
21.2,3.4,4.6,14.0,14.0,41.2,0.0,0.5,14.0,33.0,0.105,0.01,2.0,12.0,0.175,0.08,0.1,0.14,1.3,1.4,4.4,3.5,2.0,14.0,4.4,3.3,4.1,2.4,0.6,1.2,0.109450472209813
44.0,2.2,5.8,23.6,10.4,47.2,0.0,0.5,14.0,14.0,0.07,0.03,2.0,26.0,0.14,0.07,0.1,0.17,1.2,1.6,2.7,3.6,1.0,24.0,1.4,0.6,0.3,1.4,0.3,2.1,0.0402426255760197
46.4,4.6,7.0,3.2,16.4,28.0,0.0,0.51,14.0,21.0,0.07,0.03,2.0,28.0,0.175,0.05,0.1,0.37,1.9,1.1,4.1,4.2,10.0,23.0,3.0,2.6,3.6,2.4,0.39,2.2,0.0331261226420228
21.2,7.0,4.6,11.6,10.4,29.2,0.0,0.51,14.0,32.0,0.175,0.09,2.0,26.0,0.105,0.03,0.1,0.09,0.7,1.2,4.3,1.9,19.0,14.0,3.2,2.5,2.0,0.9,0.36,1.6,0.105033739627504
18.8,2.2,8.2,17.6,9.2,35.2,0.0,0.5,14.0,26.0,0.14,0.08,2.0,35.0,0.175,0.09,0.1,0.18,0.4,3.1,3.4,3.0,10.0,9.0,3.5,1.4,3.2,4.7,0.39,1.9,0.065345949293723
21.2,2.2,4.6,11.6,15.2,16.0,0.0,0.51,14.0,19.0,0.14,0.07,2.0,35.0,0.035,0.01,0.1,0.5,1.9,2.0,4.6,4.6,28.0,10.0,1.2,4.8,1.3,3.2,0.19,1.3,0.111592963906497
28.4,7.0,2.2,12.8,15.2,36.4,0.0,0.5,14.0,19.0,0.07,0.02,2.0,29.0,0.175,0.09,0.1,0.04,1.0,1.1,3.7,3.9,30.0,7.0,4.2,4.6,3.3,4.4,0.81,2.4,0.164663860798905
24.8,10.6,2.2,6.8,20.0,43.6,0.0,0.5,14.0,27.0,0.07,0.01,2.0,18.0,0.105,0.08,0.1,0.25,1.3,1.9,5.0,3.6,19.0,30.0,4.6,3.1,0.3,0.6,1.23,1.2,0.193839900382125
51.2,13.0,2.2,22.4,3.2,34.0,0.0,0.51,14.0,17.0,0.035,0.02,2.0,13.0,0.175,0.1,0.1,0.32,0.4,0.6,1.7,2.6,24.0,18.0,2.2,1.0,1.6,1.2,0.1,1.2,0.0948646243015386
44.0,7.0,9.4,17.6,20.0,22.0,0.0,0.51,14.0,28.0,0.105,0.04,2.0,15.0,0.14,0.07,0.1,0.31,2.5,2.1,4.2,3.9,0.0,25.0,3.2,4.0,3.5,2.4,0.67,3.0,0.0254015719678363
34.4,13.0,8.2,18.8,10.4,4.0,0.0,0.51,14.0,7.0,0.07,0.02,2.0,11.0,0.175,0.08,0.1,0.46,0.7,0.6,3.4,3.0,14.0,19.0,1.9,4.4,1.1,1.9,0.23,2.1,0.0365984996530248
42.8,5.8,4.6,8.0,6.8,28.0,0.0,0.5,14.0,21.0,0.14,0.05,2.0,12.0,0.07,0.02,0.1,0.31,0.7,1.6,4.2,2.9,1.0,9.0,4.6,2.9,4.9,1.9,0.23,1.5,0.0560770626326265
20.0,5.8,8.2,6.8,18.8,20.8,0.0,0.51,14.0,20.0,0.07,0.03,2.0,30.0,0.105,0.05,0.1,0.32,1.2,2.6,3.7,4.3,20.0,2.0,0.4,4.3,3.7,2.3,0.84,3.6,0.0643812826379779
17.6,2.2,11.8,9.2,12.8,50.8,0.0,0.51,14.0,21.0,0.14,0.08,2.0,17.0,0.14,0.1,0.1,0.41,0.6,2.7,4.1,3.5,10.0,26.0,3.8,4.8,0.3,4.1,0.14,1.9,0.0482837753053031
42.8,2.2,7.0,23.6,8.0,7.6,0.0,0.5,14.0,18.0,0.14,0.06,2.0,20.0,0.14,0.09,0.1,0.5,0.6,2.0,4.0,1.4,9.0,13.0,2.3,0.4,1.0,2.4,0.35,1.3,0.0347882749828362
32.0,7.0,7.0,9.2,12.8,36.4,0.0,0.5,14.0,33.0,0.035,0.01,2.0,4.0,0.175,0.08,0.1,0.49,1.2,2.7,4.4,2.8,14.0,13.0,3.4,3.4,1.6,3.9,0.79,1.0,0.0473898001658157
40.4,8.2,4.6,12.8,23.6,41.2,0.0,0.51,14.0,23.0,0.175,0.01,2.0,19.0,0.105,0.08,0.1,0.17,3.1,0.7,5.0,3.2,21.0,1.0,2.9,0.3,2.9,1.3,0.42,2.8,0.0580087725065765
29.6,2.2,2.2,6.8,22.4,16.0,0.0,0.51,14.0,28.0,0.07,0.04,2.0,12.0,0.105,0.05,0.1,0.42,1.9,3.5,4.6,4.2,15.0,21.0,1.5,4.2,3.5,1.9,0.67,3.8,0.0805222510203926
22.4,7.0,2.2,6.8,16.4,50.8,0.0,0.51,14.0,35.0,0.035,0.01,2.0,28.0,0.175,0.1,0.1,0.07,2.0,3.0,4.6,4.1,17.0,26.0,2.5,2.6,2.6,1.7,0.72,3.6,0.212017943040401
45.2,3.4,10.6,16.4,20.0,19.6,0.0,0.5,14.0,22.0,0.07,0.07,2.0,25.0,0.175,0.04,0.1,0.27,1.0,0.7,3.8,2.7,12.0,30.0,1.5,4.6,3.9,0.1,0.27,2.6,0.0226075973058797
46.4,7.0,1.0,6.8,8.0,22.0,0.0,0.5,14.0,21.0,0.105,0.05,2.0,23.0,0.035,0.02,0.1,0.13,1.0,2.8,3.0,4.8,17.0,12.0,1.9,2.1,1.4,3.0,0.59,2.9,0.223993756346772
28.4,8.2,11.8,10.4,11.6,40.0,0.0,0.5,14.0,32.0,0.175,0.08,2.0,10.0,0.175,0.02,0.1,0.43,1.0,1.7,2.6,2.6,13.0,16.0,2.3,0.4,0.1,0.7,0.44,1.2,0.0317107644633869
17.6,8.2,3.4,15.2,5.6,46.0,0.0,0.51,14.0,22.0,0.07,0.01,2.0,24.0,0.175,0.02,0.1,0.03,0.7,1.1,3.3,3.7,18.0,29.0,0.6,1.9,3.6,0.3,0.49,1.9,0.187976595431088
44.0,9.4,9.4,6.8,16.4,28.0,0.0,0.5,14.0,30.0,0.07,0.03,2.0,32.0,0.105,0.09,0.1,0.14,1.1,3.3,4.1,2.2,30.0,1.0,3.7,0.4,1.7,0.5,0.2,1.1,0.025857990401695
17.6,8.2,7.0,22.4,6.8,25.6,0.0,0.5,14.0,21.0,0.14,0.04,2.0,26.0,0.07,0.06,0.1,0.32,0.7,0.3,4.9,2.0,10.0,12.0,4.3,2.9,3.8,3.4,0.13,1.1,0.0870796648810941
24.8,2.2,2.2,20.0,15.2,13.6,0.0,0.5,14.0,21.0,0.14,0.05,2.0,29.0,0.105,0.08,0.1,0.09,1.5,2.5,3.8,4.9,30.0,27.0,3.7,0.5,1.6,4.1,0.64,2.7,0.1908880603588
50.0,4.6,7.0,24.8,21.2,48.4,0.0,0.51,14.0,32.0,0.175,0.1,2.0,7.0,0.07,0.07,0.1,0.35,1.6,4.3,5.0,3.5,12.0,3.0,4.2,3.1,1.1,2.9,0.2,1.7,0.0292192623658717
44.0,4.6,7.0,15.2,26.0,38.8,0.0,0.5,14.0,23.0,0.105,0.04,2.0,30.0,0.035,0.03,0.1,0.26,1.8,2.6,5.0,3.6,27.0,26.0,1.2,0.6,4.0,2.8,0.2,2.9,0.0001001717069467
29.6,13.0,7.0,18.8,9.2,35.2,0.0,0.51,14.0,32.0,0.175,0.08,2.0,35.0,0.14,0.06,0.1,0.45,1.1,1.3,4.8,3.4,15.0,7.0,4.4,2.7,4.7,2.0,0.32,1.4,0.0515799904886195
30.8,10.6,9.4,9.2,17.6,6.4,0.0,0.51,14.0,16.0,0.07,0.05,2.0,14.0,0.105,0.05,0.1,0.45,1.1,1.2,4.0,3.6,23.0,16.0,0.4,3.4,2.2,0.2,0.53,1.4,0.0365370941877018
48.8,7.0,13.0,26.0,14.0,5.2,0.0,0.5,14.0,31.0,0.14,0.01,2.0,13.0,0.105,0.04,0.1,0.38,1.1,2.3,3.4,2.6,17.0,2.0,4.7,3.8,3.7,4.3,1.02,2.0,0.0166124883891349
48.8,3.4,13.0,26.0,14.0,20.8,0.0,0.51,14.0,24.0,0.105,0.05,2.0,24.0,0.175,0.06,0.1,0.29,1.0,2.5,4.2,3.9,25.0,12.0,3.8,2.9,2.1,0.9,0.9,2.5,0.0166125333876411
21.2,4.6,11.8,12.8,18.8,40.0,0.0,0.5,14.0,35.0,0.105,0.04,2.0,15.0,0.035,0.02,0.1,0.0,2.2,3.6,4.4,4.1,4.0,10.0,1.5,2.2,3.8,5.0,0.49,1.8,0.0415909896367396
33.2,1.0,2.2,10.4,17.6,47.2,0.0,0.5,14.0,17.0,0.175,0.07,2.0,20.0,0.175,0.05,0.1,0.04,2.1,2.3,5.0,3.2,8.0,16.0,4.2,2.7,4.1,2.8,0.1,2.5,0.0229724410747991
17.6,9.4,8.2,4.4,5.6,8.8,0.0,0.51,14.0,29.0,0.07,0.06,2.0,17.0,0.175,0.02,0.1,0.26,0.7,2.7,2.3,3.9,16.0,17.0,2.7,2.7,1.2,3.4,0.26,1.8,0.0758347109394714
17.6,7.0,8.2,18.8,5.6,8.8,0.0,0.51,14.0,32.0,0.105,0.05,2.0,22.0,0.105,0.05,0.1,0.19,0.4,2.1,4.0,3.5,0.0,28.0,2.9,1.2,4.6,1.2,0.3,1.2,0.0720454964066495
22.4,9.4,7.0,18.8,22.4,50.8,0.0,0.51,14.0,24.0,0.035,0.01,2.0,12.0,0.105,0.07,0.1,0.43,2.1,3.1,4.7,4.6,25.0,7.0,1.6,4.6,0.7,1.4,0.93,3.6,0.0654949637577781
48.8,5.8,10.6,16.4,24.8,50.8,0.0,0.5,14.0,29.0,0.175,0.09,2.0,25.0,0.175,0.09,0.1,0.23,3.0,2.5,4.1,4.6,16.0,29.0,2.0,1.9,0.4,1.6,1.6,3.8,0.0203276044259262
20.0,1.0,7.0,10.4,4.4,8.8,0.0,0.5,14.0,23.0,0.105,0.07,2.0,19.0,0.175,0.05,0.1,0.39,0.2,1.8,1.6,2.9,12.0,17.0,3.3,0.5,0.9,0.5,0.18,1.1,0.0736803325903108
20.0,7.0,5.8,10.4,24.8,52.0,0.0,0.5,14.0,28.0,0.14,0.08,2.0,33.0,0.105,0.09,0.1,0.32,2.1,3.3,4.6,4.4,6.0,1.0,4.1,3.0,0.5,2.7,1.76,3.0,0.0939193040562726
51.2,7.0,9.4,20.0,24.8,4.0,0.0,0.5,14.0,25.0,0.105,0.01,2.0,19.0,0.035,0.01,0.1,0.05,2.5,1.1,4.1,4.2,1.0,1.0,2.0,0.1,4.6,0.7,0.37,3.8,0.0227492171372446
38.0,13.0,7.0,18.8,24.8,26.8,0.0,0.5,14.0,15.0,0.175,0.06,2.0,35.0,0.175,0.06,0.1,0.29,2.4,1.9,4.7,3.8,22.0,29.0,2.9,2.5,4.6,3.8,0.84,3.3,0.0413722743284868
41.6,13.0,7.0,14.0,22.4,25.6,0.0,0.51,14.0,30.0,0.07,0.07,2.0,22.0,0.105,0.01,0.1,0.02,1.9,3.9,4.4,4.3,7.0,3.0,2.9,4.1,4.8,4.2,0.66,2.8,0.0362970712582463
48.8,9.4,4.6,15.2,16.4,38.8,0.0,0.51,14.0,16.0,0.105,0.05,2.0,11.0,0.105,0.02,0.1,0.17,0.7,1.2,4.9,5.0,6.0,14.0,4.8,3.5,4.3,2.1,0.39,2.3,0.0517827188005149
35.6,7.0,4.6,10.4,15.2,42.4,0.0,0.5,14.0,18.0,0.175,0.04,2.0,20.0,0.175,0.07,0.1,0.08,1.2,1.5,4.1,3.0,25.0,23.0,4.8,4.5,0.7,2.1,0.26,1.1,0.0642250387270885
18.8,8.2,13.0,24.8,16.4,49.6,0.0,0.5,14.0,23.0,0.105,0.07,2.0,29.0,0.07,0.01,0.1,0.29,2.0,2.9,4.0,4.8,17.0,28.0,4.1,0.2,2.8,4.6,0.63,3.9,0.042064559743689
30.8,7.0,9.4,16.4,4.4,40.0,0.0,0.51,14.0,27.0,0.175,0.07,2.0,27.0,0.175,0.04,0.1,0.34,0.2,2.4,2.1,4.9,17.0,6.0,4.5,3.8,1.5,4.8,0.12,1.3,0.0395961745217067
29.6,3.4,11.8,11.6,11.6,12.4,0.0,0.51,14.0,30.0,0.14,0.02,2.0,14.0,0.105,0.02,0.1,0.25,0.6,3.9,4.8,2.3,7.0,18.0,3.0,3.9,1.4,2.1,0.44,1.7,0.0292517237997855
26.0,7.0,5.8,14.0,20.0,4.0,0.0,0.51,14.0,31.0,0.105,0.05,2.0,22.0,0.175,0.01,0.1,0.28,1.9,2.5,4.0,3.1,2.0,7.0,3.6,1.8,1.3,0.7,0.82,3.0,0.0679131367793135
11.6,11.8,5.8,9.2,20.0,8.8,0.0,0.5,14.0,27.0,0.14,0.1,2.0,19.0,0.105,0.05,0.1,0.01,1.1,2.6,4.4,4.5,14.0,21.0,4.5,1.2,3.6,1.7,0.57,2.2,0.16023915994366
38.0,4.6,7.0,5.6,24.8,53.2,0.0,0.5,14.0,35.0,0.175,0.08,2.0,15.0,0.14,0.08,0.1,0.19,2.5,1.1,4.4,3.6,20.0,29.0,2.0,0.2,3.3,2.4,1.08,3.1,0.0392607662892902
16.4,4.6,11.8,14.0,11.6,43.6,0.0,0.51,14.0,25.0,0.175,0.04,2.0,27.0,0.14,0.03,0.1,0.46,0.9,1.6,4.4,4.2,20.0,11.0,0.8,0.2,1.7,1.5,0.36,3.7,0.0533263909483849
8.0,1.0,5.8,22.4,6.8,20.8,0.0,0.51,14.0,34.0,0.14,0.01,2.0,25.0,0.175,0.05,0.1,0.46,0.8,1.0,3.8,3.1,3.0,29.0,2.3,4.1,4.9,1.5,0.18,2.6,0.206155812668461
41.6,7.0,2.2,10.4,20.0,44.8,0.0,0.5,14.0,29.0,0.07,0.04,2.0,12.0,0.175,0.04,0.1,0.4,0.9,0.6,4.9,4.7,10.0,22.0,5.0,1.1,3.3,3.5,0.54,2.0,5.31665849555265e-05
36.8,1.0,8.2,12.8,16.4,7.6,0.0,0.51,14.0,17.0,0.105,0.07,2.0,27.0,0.105,0.1,0.1,0.32,1.8,1.3,4.6,4.6,22.0,25.0,4.0,1.6,3.5,3.7,1.26,3.9,0.0342647198439363
